09oCo,1r2r3/4pRbk/p2pP1p1/q1p3Bp/4P2P/2NQ4/p5P1/K4R2 w - - 2 27,g5e7 a5a3 f7g7 h7h8 d3d2 b8b1,2716,98,92,523,advantage defensiveMove long middlegame sacrifice,https://lichess.org/JM2ME4Lo#53
09uTb,5rk1/ppr2pbp/1q1p2p1/1R1P1b2/2PNp3/1PQ1B2P/5PP1/5RK1 b - - 5 25,g7d4 e3d4 b6b5 c3e3 b5e8 d4f6,2636,103,85,503,advantage defensiveMove long middlegame sacrifice,https://lichess.org/bVkr9iOP/black#50
09wi7,8/2r2p2/3k2p1/p1R5/P2K4/8/6P1/8 w - - 0 43,c5c7 d6c7 d4c5 g6g5,2781,97,81,296,crushing defensiveMove endgame short,https://lichess.org/Yl6QCVxT#85
0A8Xj,5rk1/pppb2p1/7p/2QpqP1P/P3p1P1/8/2P3K1/R3R3 b - - 1 29,d7f5 e1f1 f8f6 g4f5 f6f5 f1f5,2629,110,81,18,advantage endgame long,https://lichess.org/RJq7u5aj/black#58
0ABCM,3r3k/2nq3p/1pb3p1/2r5/8/P6P/1P2RPP1/1QR3K1 b - - 1 31,d7h3 g2h3 c5g5 g1h2,2686,90,93,113,crushing hangingPiece master middlegame short,https://lichess.org/gKPx4zfO/black#62
0AK1R,1r5k/2p2Rp1/3q3p/QP5B/3P4/4n1P1/7P/6K1 w - - 0 32,f7c7 d6d4 a5a7 b8f8,2628,111,90,990,advantage defensiveMove endgame short,https://lichess.org/upm97fkD#63
0AKgx,4r3/pb4p1/1p1Q4/1kp1p2p/6qN/6P1/PP3P1P/5RK1 b - - 0 30,g4h3 a2a4 b5a4 d6d3,2604,102,90,1093,advantage defensiveMove endgame short,https://lichess.org/1uy4KeFE/black#60
0AZu2,8/8/8/p1p2kPp/3pp2P/1P4P1/P2K4/8 w - - 8 59,d2e2 a5a4 b3a4 c5c4 g5g6 f5g6 a4a5 c4c3 a5a6 d4d3 e2f2 c3c2,2658,91,90,151,advancedPawn crushing endgame exposedKing pawnEndgame quietMove veryLong,https://lichess.org/QMIGmPdY#117
0AawF,r1b2rk1/1q3pp1/2p4p/3np3/p3Q3/b3B3/B1PN1PPP/KR5R b - - 5 23,d5c3 e4e5 c3b5 e3d4 b5d4 b1b7,2618,86,74,90,advantage long middlegame quietMove,https://lichess.org/B52pxE4s/black#46
0Ap9Q,rn1q1rk1/1p4pn/p2p4/2pP2b1/2P5/2NQP3/PP1N2P1/2KR3R b - - 0 17,h7f6 d2f3 g5h6 h1h6 g7h6 d3g6 g8h8 g6h6,2698,83,77,193,crushing kingsideAttack middlegame sacrifice veryLong,https://lichess.org/fO9Vu5gQ/black#34
0B41o,8/p7/1p3p2/2p2N1P/8/k1b3P1/8/7K b - - 1 57,c3e5 h5h6 c5c4 h6h7 c4c3 f5e3 c3c2 e3c2,2612,82,94,595,advancedPawn advantage endgame quietMove veryLong,https://lichess.org/zDltOLz4/black#114
0B4Hl,r3k1nr/p4p1p/b1n5/3pP3/1ppP2pN/2P1q1P1/PPK1B1P1/RN1Q1R2 w kq - 2 18,h4f5 b4b3 a2b3 c6b4 c3b4 c4b3,2665,80,94,848,intermezzo long mate mateIn3 middlegame sacrifice,https://lichess.org/96v2rfLV#35
0BBHW,r4rk1/ppq2p1p/4bbp1/8/8/1B3Q2/PP3PPP/R1B2RK1 b - - 5 17,e6b3 f3f6 c7b6 f6c3 b3d5 c1h6 f7f6 h6f8,2643,94,79,161,crushing hangingPiece middlegame veryLong,https://lichess.org/NhrN7BUk/black#34
0BJ8K,7k/p5pp/1pr5/2b5/4P2q/1QP2P2/PB5P/R6K w - - 0 22,a1d1 c6d6 b3c2 h4f2 c2f2 d6d1 h1g2 c5f2,2603,99,84,98,crushing deflection endgame intermezzo sacrifice veryLong,https://lichess.org/cweh3Vpi#43
0BLE8,r6k/5p1P/2n1pb2/3p4/1p1PnP2/1P3N2/2P3Q1/qNKR3R w - - 3 28,f3e5 c6e5 d4e5 f6g5 f4g5 a8a2 g2e4 a1b2 c1d2 d5e4 d2e3 a2a8,2661,104,87,168,advantage defensiveMove intermezzo middlegame sacrifice veryLong,https://lichess.org/vun7r8T7#55
0BUAk,r2qk2r/1b1nnpb1/pp2p3/3pP1NP/3p1QP1/2NB4/PPP2P2/2KRR3 b kq - 1 16,e7f5 g4f5 g7h6 e1g1,2662,83,67,155,advantage defensiveMove master masterVsMaster middlegame short,https://lichess.org/GgkYPUPH/black#32
0BULo,1Q6/p1p3pk/1p2qnnp/8/2P1pp1P/P5P1/1BP2P2/3RR1K1 w - - 0 25,f2f3 e6h3 b2f6 h3g3 g1f1 g3h3,2642,85,74,53,crushing exposedKing kingsideAttack long middlegame sacrifice,https://lichess.org/wsPH6Z52#49
0BUyx,7R/2k5/8/4p2P/4K3/2r5/8/8 b - - 0 48,c7d6 h5h6 c3c7 e4f5,2707,110,77,148,crushing endgame rookEndgame short,https://lichess.org/cXNmv2X4/black#96
0BZX0,8/1p5p/p1p5/2Pk2p1/P2Pp3/4P1K1/6PP/8 b - - 4 31,h7h5 h2h4 g5h4 g3f4 a6a5 f4f5 h4h3 g2h3 h5h4 f5f4 d5c4 f4e4,2616,78,93,490,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/d8ZTao1N/black#62
0BebU,r7/1pq1rp1R/6p1/pp1p2kR/P2Pn1N1/3QP3/4KPP1/8 b - - 2 28,g5g4 d3e4 d5e4 f2f3 e4f3 g2f3 g4g3 h5g5,2602,99,92,623,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/I8XP0Ky9/black#56
0BiQ3,5rk1/6p1/4p2p/q3P3/b1BPQp2/prb2N1P/5PPB/2R3K1 b - - 1 31,c3b2 c4e6 g8h8 f3h4 a4e8 c1c8 b3b6 c8e8,2651,86,92,1003,crushing fork middlegame quietMove veryLong,https://lichess.org/KkGq2xHK/black#62
0BrFK,5rk1/P4pp1/4p3/4B3/3Pp2p/2QbP1Pq/5P2/2R3K1 b - - 0 29,h4g3 f2g3 f8a8 c3b2,2787,102,92,91,advantage defensiveMove endgame short,https://lichess.org/EksxEsqA/black#58
0C0oD,8/5p2/6pK/4Pk2/5PRP/8/7r/8 w - - 13 75,e5e6 f7e6 g4g6 h2h4 h6g7 h4f4 g6f6 f5e5 f6h6 f4f1,2738,92,98,81,crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/ojEHbEFR#149
0C9QI,rnb3n1/pppp3Q/2k5/4P3/1b1B4/2N5/P4P1P/2KR2Nq b - - 2 14,h1g2 h7c2 b7b6 c3d5 c6d5 g1e2,2728,92,83,191,crushing defensiveMove discoveredAttack exposedKing long middlegame quietMove sacrifice,https://lichess.org/f1SapR8d/black#28
0CCm0,3q2k1/1b2rp1p/6p1/1p6/3b1Q2/7P/PP4P1/4RR1K b - - 3 33,e7e1 f4f7 g8h8 f1e1 b7c6 e1e7 d8g8 f7g8 h8g8 e7e6 c6d7 e6d6,2710,78,99,76,crushing endgame fork intermezzo quietMove veryLong,https://lichess.org/V3rHNmhH/black#66
0CQir,1k4r1/1prq3p/8/QP1Pp2b/P3Pp2/7P/6P1/2R2B1K w - - 0 30,c1c7 d7c7 b5b6 c7d6,2623,86,81,302,advantage endgame short,https://lichess.org/uxvLWSt6#59
0CV2R,5r2/R4p2/p5pk/2pq1nNp/P4Q1P/6PK/5P2/8 b - - 7 36,c5c4 g5e6 h6h7 e6f8 h7g8 h3h2,2628,95,91,565,crushing defensiveMove discoveredAttack endgame long,https://lichess.org/ynz74rwp/black#72
0CZQz,2b1rk1r/4q3/4p1Q1/3pPPN1/p1pP3P/1nP5/6P1/1R1R2K1 b - - 0 36,e6f5 e5e6 c8e6 d1f1,2627,109,84,360,advantage master middlegame short,https://lichess.org/eGugAN5R/black#72
0CegO,8/8/8/1p2p1kp/1P3pp1/4K1P1/2B5/8 w - - 0 52,g3f4 e5f4 e3f2 h5h4 c2d3 h4h3 d3e4 g5h4 e4c6 f4f3 f2g1 h4g3,2771,92,99,66,bishopEndgame crushing defensiveMove endgame quietMove veryLong,https://lichess.org/FQPuiola#103
0Cfiw,r1bq1rk1/5p1p/p2p2p1/1p1pb2n/2P1P3/P1N2P2/B1PB2PP/1R1Q1RK1 w - - 0 16,c4d5 d8h4 g2g3 e5d4,2624,114,90,1073,crushing middlegame short,https://lichess.org/xz1tL8Ss#31
0Cg5x,5rk1/2Rn1qp1/4p2p/4P3/3P1p2/P1Qb1BP1/4r2P/4R1K1 w - - 2 29,f3e2 f4g3 e1f1 f7f2 f1f2 g3f2 g1g2 d3e2,2608,101,85,337,advancedPawn clearance crushing middlegame sacrifice veryLong,https://lichess.org/nBMcstzV#57
0D2bS,r2qk2r/pp3pp1/4p3/5b1p/1P1Pp2P/P4Nb1/1B2P1B1/2RQ1RK1 w kq - 0 16,f3e5 e8g8 d4d5 d8h4,2709,92,86,161,advantage castling middlegame short,https://lichess.org/cQqyN6z9#31
0D3Kn,8/2p5/4p1p1/1KP2k1p/5P1P/6P1/8/8 b - - 0 42,f5e4 b5c6 e4d4 c6d7 d4c5 d7e6,2616,81,85,92,crushing endgame long pawnEndgame,https://lichess.org/hGndgsI5/black#84
0D8jB,r7/ppp2k1Q/5bp1/q3n3/8/4r3/PPP3PP/2KRR3 b - - 1 24,f6g7 e1e3 a5b5 e3e4,2754,115,88,349,crushing hangingPiece middlegame short,https://lichess.org/QTLFm7oo/black#48
0DDKh,8/3N2k1/3r1P2/6KP/8/8/8/8 b - - 0 60,g7f7 d7e5 f7e6 f6f7 d6d8 e5c6 d8h8 g5g6,2774,102,78,181,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/oQJR13CQ/black#120
0DM3k,3rr1k1/p6p/8/1p1q1ppQ/1P2n3/P2p1PP1/1B4KP/2R5 b - - 0 26,d3d2 c1c7 e8e7 c7e7 g8f8 e7h7 d5g8 h5h6,2727,86,75,82,crushing kingsideAttack middlegame veryLong,https://lichess.org/enmLDp3W/black#52
0Da8T,r3k2r/ppp2p2/3qpn1p/2Pp2p1/3P4/2NQPP1P/PP3P2/R3K1R1 b Qkq - 0 13,d6h2 d3f1 c7c6 f3f4,2631,83,81,120,advantage middlegame quietMove short,https://lichess.org/KNg2RV6r/black#26
0DdVI,4k2r/1pq2p2/p3ppp1/2p5/6Q1/1P2R2P/P1Pr1PP1/R5K1 b k - 3 20,d2c2 g4d1 c2b2 d1c1 b2f2 g1f2,2799,105,92,453,advantage endgame long trappedPiece,https://lichess.org/fZyZIGjp/black#40
0DefU,8/k1q3p1/ppP1p1p1/3p1p2/R2Pn3/N2QK3/PP3P1r/8 b - - 3 36,c7c8 d3a6 c8a6 a3b5,2625,102,88,349,crushing endgame pin sacrifice short,https://lichess.org/tjrVHYlQ/black#72
0Dejj,8/8/1k4pp/p2K4/P4PP1/8/8/8 b - - 0 44,b6c7 d5e5 h6h5 f4f5 h5h4 f5g6 h4h3 g6g7 h3h2 g7g8q,2719,93,95,74,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/EFJj9Fb4/black#88
0DoNL,5k2/1R6/7p/4KP1P/8/8/8/7r b - - 0 53,h1h5 e5e6 h5h1 b7b8 f8g7 f5f6 g7g6 b8g8,2602,89,92,2482,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/og09J5nD/black#106
0Dqae,r1b1k2r/3n1ppp/ppR1p3/4q3/4N3/3Bb3/PP4PP/3Q1R1K b kq - 3 19,c8b7 e4d6 e8f8 f1f7 f8g8 c6c7 e3c5 f7d7 c5d6 d7d6,2736,112,81,186,advantage fork middlegame veryLong,https://lichess.org/eDq260yg/black#38
0Ds5S,r1bqk2r/pppp2pp/2n2n2/2b3N1/4pP2/2N5/PPPP2PP/R1BQKB1R w KQkq - 2 8,c3e4 d8e7 d1e2 c6d4 e4f6 g7f6,2618,82,96,246,advantage long opening,https://lichess.org/igiYM0ya#15
0Duhy,6k1/pp3ppp/2n3q1/3pr1B1/4b3/2P3Q1/P4PPP/3RR1K1 w - - 8 20,c3c4 e5g5 e1e4 f7f6 e4g4 g5g4,2641,90,86,237,crushing long middlegame quietMove,https://lichess.org/ORO7mLqq#39
0E1lP,6k1/1pp2p2/p4N1p/4P3/1Pq2P2/b6r/P1r2B2/1Q2R1K1 b - - 0 31,g8h8 b1d1 h3d3 d1g4 d3d8 g4h4 d8g8 f6g8,2735,97,82,147,advantage middlegame quietMove veryLong,https://lichess.org/YCUMNRbF/black#62
0EDmh,1k5r/1p6/p1p2N2/6p1/6Pp/2R1QKbP/Pq6/8 b - - 1 37,b8c7 e3d4 b2h2 f6d5 c7b8 d4h8 b8a7 h8d4,2725,95,97,180,advantage discoveredAttack endgame pin quietMove veryLong,https://lichess.org/v17WwUc0/black#74
0EJos,r1b2rk1/pp1p1p1p/2p2Rn1/q4N2/8/1P4Q1/4B1PP/2RK4 b - - 4 23,a5b4 e2h5 d7d6 h5g6,2704,109,92,441,crushing middlegame short,https://lichess.org/7UjHHGah/black#46
0ELKm,5Q2/ppp5/4r1pk/5p1p/3P4/2P2P1P/PP4PK/4q2N b - - 5 35,h6g5 h1g3 h5h4 f3f4 g5f4 f8h6 g6g5 g3h5 f4e3 h6e6,2620,101,84,234,attraction crushing endgame interference veryLong,https://lichess.org/jZGfN2sN/black#70
0EOBb,r1b2q2/pppk4/2n3Q1/1B1pp3/4n3/3P4/PPP2bPP/RNB2K1R w - - 1 13,g6g4 d7e7 g4f3 f8f3 g2f3 c8h3 f1e2 c6d4,2705,104,85,263,advantage defensiveMove middlegame veryLong,https://lichess.org/hfn20wFf#25
0EbNU,8/8/ppp1k3/7p/PPPP1Pp1/8/5K2/8 b - - 1 39,e6f5 c4c5 b6c5 d4c5 f5e6 f2g3,2794,101,87,400,crushing endgame long pawnEndgame,https://lichess.org/uDJTndrq/black#78
0Ei9t,8/8/p1pp4/P2k3p/1P1P1p1P/3K1P2/8/8 b - - 0 33,d5e6 d3c4 e6d7 d4d5 d7c7 c4d4,2681,102,91,145,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/KhJgTmj2/black#66
0Em5r,8/5p2/8/p1pK1k1p/6pP/1P4P1/P7/8 b - - 0 39,f7f6 a2a3 f5g6 d5c5 f6f5 c5d4 f5f4 g3f4 g4g3 d4e3 g6f5 e3f3,2619,81,86,280,crushing endgame master pawnEndgame quietMove veryLong zugzwang,https://lichess.org/4vbPQQ24/black#78
0EnOu,3Q1k2/2p4p/2q5/4pP2/6P1/pPp5/b1B5/2K5 b - - 0 41,f8g7 d8e7 g7g8 g4g5 c6d6 e7e8,2664,80,68,81,crushing endgame long master quietMove,https://lichess.org/5Ilz68Jv/black#82
0Exzv,r1bk1b1r/p1p2pp1/1pp4p/4Pn2/8/2N2N1P/PPP2PP1/R1BR2K1 b - - 1 11,c8d7 g2g4 f5e7 e5e6 f7e6 f3e5,2655,105,88,221,crushing long middlegame pin,https://lichess.org/ZuAgJTkI/black#22
0EytC,8/6p1/n3pp1p/1pk5/4P3/1P1K3P/2N2PP1/8 w - - 6 39,f2f4 a6b4 c2b4 c5b4 d3c2 b4a3 c2c3 e6e5,2768,120,92,916,crushing endgame knightEndgame veryLong,https://lichess.org/KsuQrdTJ#77
0F5Rb,8/2p5/pp4P1/5K2/PP2Bp1k/8/1b3P2/8 b - - 0 50,a6a5 b4a5 b6a5 e4f3,2758,100,88,348,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/VhhDKMqJ/black#100
0F84Q,6r1/ppp5/3k4/2bq1b2/4p3/2Q5/PP1P1PPP/R1B1R1K1 w - - 4 18,c3f6 d6d7 g2g3 f5h3 f6h4 c5f2 g1f2 e4e3 f2e2 h3g4 h4g4 g8g4,2762,103,89,224,advantage attraction defensiveMove kingsideAttack middlegame quietMove sacrifice veryLong,https://lichess.org/XqnOx80u#35
0FDZl,3r1r2/p3p2p/1p3b1R/2nP1k2/2B1p3/4B3/P3K1P1/1R6 b - - 3 28,f8g8 b1f1 f5e5 h6h5 e5d6 f1f6 e7f6 e3f4,2694,103,91,286,advantage deflection middlegame sacrifice veryLong,https://lichess.org/JZmXhjFK/black#56
0FLZY,2kr2nr/2q5/1p2p2p/pPn1N1p1/8/3BQP1P/P4P2/2R1K2R b K - 0 21,d8d3 e5d3 c5d3 e1e2,2621,81,92,584,advantage middlegame pin short,https://lichess.org/uiLxpce5/black#42
0Ffy8,8/5P1p/4K3/2k5/rp2p3/2p1P2P/4R3/8 b - - 0 50,a4a8 e2g2 a8f8 g2g8 f8f7 g8c8 c5b5 e6f7 b5a4 f7e6 a4b3 e6d5,2627,83,93,1287,crushing endgame intermezzo quietMove rookEndgame veryLong,https://lichess.org/S8jybvSU/black#100
0Figr,1k2r3/ppp3p1/1q2P3/8/5pP1/PN6/1PP1Qb2/1K1R4 b - - 0 30,f2e3 e6e7 b6f6 d1d7 c7c6 g4g5 f6e7 d7e7,2778,100,92,461,advancedPawn advantage endgame veryLong,https://lichess.org/b55uYfZJ/black#60
0GMd4,8/1q3rpk/4p1P1/3p4/5P2/2B3R1/1P4PK/8 b - - 0 48,h7g8 g6f7 g8f8 g3g7 b7b6 c3e5,2635,111,90,500,advancedPawn crushing defensiveMove discoveredAttack endgame long,https://lichess.org/mdaUAott/black#96
0GRXw,8/7p/2pk2p1/pp6/2p1KP1P/P1P5/1P6/8 b - - 0 37,d6c5 e4e5 b5b4 a3a4,2620,82,94,1394,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/By8de1Qg/black#74
0GSJF,r1br2k1/1p2ppb1/p4np1/2p1p3/4P3/P1qPBN1P/B5P1/2RQ1RK1 b - - 3 17,c3d3 a2f7 g8f8 d1e1,2677,106,92,609,crushing defensiveMove middlegame short,https://lichess.org/pg7I2vZS/black#34
0GaZj,r5k1/7p/5PpR/2rpnq2/3Q4/Pp2P3/1P2NP2/1K5R w - - 3 27,b1a1 f5c2 a3a4 a8c8,2735,100,91,693,crushing defensiveMove master middlegame short,https://lichess.org/i3lwCqAR#53
0GcaK,1rb5/1r4bB/2p1k1P1/Q2pppq1/2P2P2/6P1/PP6/2KR3R b - - 0 31,e5f4 c4d5 e6e7 d5c6 f4g3 d1d2,2645,100,89,63,crushing defensiveMove long middlegame,https://lichess.org/G3AxtKYd/black#62
0Gf3h,8/rB3pp1/P1R4p/5k2/8/q2p3P/5PP1/4R1K1 b - - 0 33,d3d2 b7c8 f5g5 h3h4 g5h4 g2g3 a3g3 f2g3,2685,113,91,752,attraction crushing endgame veryLong,https://lichess.org/wXyWNHFV/black#66
0GjEN,8/5k2/8/6P1/KP6/P7/8/2b5 b - - 0 49,f7g6 b4b5 c1e3 a4a5 g6g5 b5b6 g5f4 a5b5,2796,103,93,769,bishopEndgame crushing defensiveMove endgame quietMove veryLong,https://lichess.org/BIjoUlcN/black#98
0GvR5,8/p7/1p6/2p5/P2p4/1P6/1K2kn1R/8 w - - 2 51,b2c2 a7a6 c2c1 d4d3 h2f2 e2f2,2793,96,84,352,crushing endgame long quietMove,https://lichess.org/BktraqSJ#101
0GvdU,8/8/1p6/pB3p2/P2kp3/1P3pK1/8/8 w - - 2 71,b5d7 d4e3 d7f5 f3f2 f5h3 e3e2 h3d7 f2f1n g3f4 f1d2,2719,120,91,954,advancedPawn bishopEndgame crushing endgame exposedKing master promotion underPromotion veryLong,https://lichess.org/grHm1Zta#141
0Gymy,8/6N1/8/4k1p1/4n2p/2P3PP/2K2P2/8 w - - 0 58,c3c4 g5g4 g7f5 g4h3 f5h4 e4g5,2743,109,90,236,crushing defensiveMove endgame knightEndgame long,https://lichess.org/zmDQ2q40#115
0H04c,r1b2rk1/pppq2pp/2nppn2/2b5/2B5/1QN2N1P/PB3PP1/3RR1K1 b - - 2 14,d6d5 c3d5 e6d5 b2f6 g8h8 d1d5,2619,84,74,190,advantage discoveredAttack long middlegame,https://lichess.org/1JCyUQuN/black#28
0H4SK,r3k2r/1p2p1b1/pqnpp1Q1/7n/2P2P2/4PN2/PP4PP/R1B2RK1 b kq - 0 16,e8f8 f3e5 d6e5 f4e5 g7f6 e5f6,2702,101,92,140,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/cnBZmxLO/black#32
0HAFa,1r5k/p5bp/4Q1p1/8/3N4/1P6/3KR1qP/r2R4 b - - 4 28,g7h6 d2c3 g2e2 e6e2 b8c8 c3d3,2757,104,82,570,advantage defensiveMove long middlegame,https://lichess.org/NbJQNHzw/black#56
0HOsw,6rq/p7/kp3p2/n2Q4/1P5r/6B1/P4P2/R5K1 b - - 0 28,a5b7 d5d3 b6b5 d3a3 a6b6 a3e3,2618,80,89,750,crushing long middlegame,https://lichess.org/yQ709qbY/black#56
0HQyr,r1bkr3/ppp1q3/3p4/3N4/2PQ4/8/PP4PP/5RK1 b - - 1 24,e7e5 d4h4 e8e7 d5e7 e5e3 g1h1 e3e7 f1f8 d8d7 h4g4 d7c6 g4f3,2739,82,86,119,advantage middlegame pin veryLong,https://lichess.org/irub81tw/black#48
0Hbop,rn2kbbr/pp3Rp1/2p1B2p/4P3/3q3n/2N5/PP4PP/R1B2Q1K b kq - 1 18,f8c5 c3b5 c6b5 c1e3 d4e5 e3c5,2737,102,86,361,crushing long opening sacrifice,https://lichess.org/7aJicshd/black#36
0Hr33,k2r3r/Bp4pp/3pPnb1/1N6/1qB2Q2/8/PP2KPPP/R7 w - - 1 20,a7b6 f6d5 b5c7 d5c7,2638,78,94,1101,advantage master middlegame short,https://lichess.org/H6UC8ozt#39
0I6M3,r4rk1/3b3p/5Pp1/q1pp1P2/p7/1PN5/2PPQ2P/1K1R3R w - - 0 26,f5g6 a4b3 f6f7 f8f7 g6h7 g8h8 e2e5 f7g7 c2b3 c5c4,2697,84,71,73,advantage master middlegame veryLong,https://lichess.org/ShsOBJje#51
0IJQS,2kr3r/p5p1/2p1bp2/3pp3/1pP1P1p1/1P1Pq1P1/1P2NR1N/R2Q2K1 w - - 0 21,h2f1 h8h1 g1g2 e3h6 e2g1 d5e4,2757,99,81,123,crushing long middlegame quietMove,https://lichess.org/6TJsTA5Z#41
0IPR0,6k1/1p4pp/p1r5/2Rp1p2/PP1P1P2/4PK2/5P2/8 b - - 3 29,c6c5 d4c5 g8f7 b4b5 a6b5 c5c6 b7c6 a4a5 b5b4 f3e2,2678,87,94,1078,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/WdLk7TwW/black#58
0Ib26,2b3k1/p4pbp/1p4p1/3P4/Q4B2/6P1/P3qP1P/3R2K1 w - - 2 25,f4e3 c8h3 d1c1 e2f3 c1c8 h3c8,2696,90,88,107,advantage endgame long quietMove,https://lichess.org/v15yOLYl#49
0IeDN,3r2k1/p1qB1pbp/4p1p1/8/Q5P1/2PbB3/PP3P1P/2K4R w - - 7 22,d7b5 d3b5 a4b5 d8b8 b5b8 c7b8,2601,94,77,59,advantage long middlegame,https://lichess.org/n3fVZx4W#43
0Im29,8/8/3B4/8/1P6/2K2kpR/7p/6r1 w - - 2 51,c3c4 g1c1 c4b5 h2h1q h3h1 c1h1 d6g3 f3g3 b5c6 h1c1,2615,88,72,160,advancedPawn crushing endgame promotion veryLong,https://lichess.org/FWyooVuS#101
0Io2a,5rk1/p3q1bp/1pp3p1/1B1pn3/1P2b3/1R6/P1PB1PPP/3Q1RK1 w - - 0 20,b5d3 e5f3 g2f3 e4f3 d3e2 f3e2 f1e1 f8f2 g1f2 g7d4 f2g3 d4e5 d2f4 e2d1 e1e5 e7d7,2738,101,81,162,advantage attraction defensiveMove fork middlegame sacrifice veryLong,https://lichess.org/5dbq2nFD#39
0JPHv,5k2/5rbQ/2p1p3/3pP3/7P/2K4B/q2NP3/1q1R2R1 b - - 1 35,b1c2 h7c2 g7e5 c3d3 a2a6 d2c4 f7f4 d3d2 a6c4 c2c4,2697,84,76,154,advantage middlegame veryLong,https://lichess.org/MaqxmOOk/black#70
0JPja,8/B5p1/8/1p1k1nPP/p2p4/3K4/P7/8 w - - 0 41,a7d4 f5d4 h5h6 d4e6 h6h7 e6f4 d3d2 f4g6,2648,90,98,190,crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/FjymF6i5#81
0JUE2,8/7p/5p1p/3k1K2/p7/Pp6/1B4P1/8 w - - 0 53,f5f6 d5e4 b2a1 h6h5,2760,90,91,161,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/tbfJVDoP#105
0JspT,8/1p6/7k/p7/P2Kp2p/5b1R/2P5/8 w - - 0 54,d4e3 h6g5 h3h2 g5g4 c2c4 h4h3,2683,109,90,167,crushing endgame long,https://lichess.org/AmKECa4M#107
0JzXp,5r1k/pbq4B/1p5R/6P1/3P4/P1P5/5PP1/4R1K1 b - - 0 32,h8g7 h7b1 f8h8 e1e6,2686,99,88,436,crushing endgame master quietMove short,https://lichess.org/kCYhj4ZU/black#64
0KFE3,r7/2K3k1/P7/8/6p1/8/8/R7 b - - 1 55,g4g3 c7b7 a8g8 a6a7 g7h6 a1a3 h6h5 a3g3 g8g3 a7a8q,2750,119,89,440,advancedPawn crushing deflection endgame promotion rookEndgame veryLong,https://lichess.org/tit1a3Bv/black#110
0KHDg,r1bk3r/1pNp2pp/p1nQ1p2/4p3/1PB1P3/q7/P1P2PPP/R3K2R w KQ - 3 15,c4f7 a3c3 e1f1 c6d4,2776,112,91,774,advantage fork middlegame short,https://lichess.org/NHIPXOu5#29
0KICa,r7/p1p2pk1/1p1q1p2/5Q1p/3P2P1/2P5/PP4P1/5RK1 b - - 0 25,h5g4 f5g4 g7f8 g4h4 f8e7 h4e4 d6e6 e4a8,2670,104,87,387,crushing endgame fork veryLong,https://lichess.org/NzROuBDC/black#50
0KThE,2r4k/7p/4Q1p1/8/5p2/1B6/1q4KP/3R4 w - - 2 39,g2h3 c8c3 h3h4 b2h2 h4g5 c3g3 g5f6 h2b2 e6e5 b2e5 f6e5 g3b3,2719,116,88,735,advantage deflection endgame exposedKing veryLong,https://lichess.org/G0NudrkU#77
0KeCc,8/6r1/8/8/1p1k2P1/3p2P1/3K4/2R5 w - - 3 46,c1f1 g7e7 f1f4 e7e4 f4f8 e4e2,2682,87,93,742,crushing defensiveMove endgame long quietMove rookEndgame,https://lichess.org/TtC87zKY#91
0KfyN,k2r1r2/p5p1/BpR1n3/3p1q2/N2P2b1/P3P1B1/1P5P/2Q3K1 b - - 6 29,e6g5 a6b7 a8b7 c6b6 a7b6 c1c7 b7a6 c7b6,2702,85,93,1273,attraction clearance mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/frBJlQFm/black#58
0KjoP,5b2/p7/1p6/2ppPkpp/3Pp3/BPP1P2P/P4KP1/8 w - - 0 26,f2g3 c5d4 a3f8 d4e3 c3c4 d5d4 e5e6 f5e6,2752,98,89,175,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/TiSUp3ed#51
0Kk24,8/1R5P/6k1/4K3/5p1r/8/8/8 w - - 0 76,e5e6 h4h7 b7b1 h7h3 e6e5 g6g5,2647,107,90,763,crushing defensiveMove endgame long quietMove rookEndgame,https://lichess.org/UIHcscq1#151
0Km5u,1rb2rk1/6pp/1qNp4/1p2ppb1/4P3/2P5/1P3PPP/R2QKB1R w KQ - 2 18,d1d5 g8h8 c6b8 f5e4 f1e2 b6f2 e1d1 f2e3 b8d7 c8d7 d5d6 f8d8 h1f1 h8g8,2721,99,87,120,attackingF2F7 crushing defensiveMove master middlegame quietMove sacrifice veryLong,https://lichess.org/FGZ74m6z#35
0Kp78,8/pN6/2pk2p1/4n1Kp/4P2P/6P1/P7/8 b - - 11 51,d6c7 b7a5 c7b6 a5b3,2705,96,72,132,crushing defensiveMove endgame knightEndgame short,https://lichess.org/ishTPmRc/black#102
